n_nodes,turning_radius,instance_idx,aa_cost,glkh_cost,aa_time,glkh_time,relative_error,cost_ratio,seed,success
10,0.05,62,3.059918101254074,2.7229968022461546,0.005307197570800781,1.2357325553894043,0.1237318012015287,1.1237318012015287,63,True
10,0.05,63,3.155954178274822,2.5307701564900444,0.0032732486724853516,1.2581615447998047,0.2470331097359915,1.2470331097359915,64,True
10,0.1,0,4.804623872391057,3.90051049399593,0.005930900573730469,1.8380587100982666,0.23179360234688037,1.2317936023468803,65,True
10,0.1,1,5.318128570090155,3.6761379703643025,0.005204677581787109,1.3773844242095947,0.44666185354385185,1.4466618535438518,66,True
10,0.1,2,5.349506159356879,3.588082973630062,0.005101919174194336,1.345104694366455,0.49090926789376493,1.490909267893765,67,True
10,0.1,3,5.359756991068451,3.5800954702155163,0.003408193588256836,1.0010778903961182,0.49709890019938546,1.4970989001993855,68,True
10,0.1,4,4.547987598151833,3.4017270168468627,0.0057086944580078125,1.216705083847046,0.3369643053743521,1.336964305374352,69,True
10,0.1,5,4.790113752185607,3.735259604453816,0.005762815475463867,1.2390494346618652,0.282404507165717,1.282404507165717,70,True
10,0.1,6,5.483058984081847,3.8715105528921017,0.00530242919921875,1.4391279220581055,0.4162583077517079,1.416258307751708,71,True
10,0.1,7,4.78329284940604,3.2453634915084475,0.005906343460083008,1.0593464374542236,0.47388508619192043,1.4738850861919204,72,True
10,0.1,8,5.25486804788023,3.3769645394449914,0.003403902053833008,0.9086294174194336,0.5560921610221806,1.5560921610221807,73,True
10,0.1,9,3.378997197154548,3.811173560642586,0.003055572509765625,0.9494435787200928,0.11339718766708975,0.8866028123329103,74,True
10,0.1,10,5.320567518724471,3.264956074134116,0.003208160400390625,1.0735981464385986,0.6295984993107493,1.6295984993107493,75,True
10,0.1,11,5.594601460281679,3.6873207922279816,0.004901885986328125,1.680173397064209,0.5172537936145409,1.517253793614541,76,True
10,0.1,12,4.640765180189881,3.933224512589554,0.006056070327758789,1.3727457523345947,0.1798881974155339,1.179888197415534,77,True
10,0.1,13,4.260375244080077,3.0544390013175655,0.005045413970947266,0.9040179252624512,0.3948143152449002,1.3948143152449002,78,True
10,0.1,14,4.929257964941838,3.1819567104406596,0.0035886764526367188,1.1379890441894531,0.5491279151497948,1.5491279151497948,79,True
10,0.1,15,4.431070767386666,3.2848921702690568,0.005354881286621094,0.9623894691467285,0.348924268349341,1.348924268349341,80,True
10,0.1,16,5.722020429926308,3.6701307460893324,0.005818843841552734,1.3343148231506348,0.5590780889818011,1.5590780889818012,81,True
10,0.1,17,4.45995105594687,3.6245668454859863,0.005505084991455078,1.278301477432251,0.23047835674523862,1.2304783567452386,82,True
10,0.1,18,4.114092502923521,3.4022000649153274,0.005301952362060547,1.5866827964782715,0.2092447311812954,1.2092447311812955,83,True
10,0.1,19,4.176416819391648,3.9928482586067644,0.003293752670288086,1.0012633800506592,0.04597433934264688,1.0459743393426468,84,True
10,0.1,20,4.576932012436143,3.152156065173328,0.004801034927368164,1.2890362739562988,0.4520004459818746,1.4520004459818747,85,True
10,0.1,21,4.438537125275616,3.676880821065072,0.0031223297119140625,0.884394645690918,0.20714740054857608,1.207147400548576,86,True
10,0.1,22,4.992315353959403,4.093436085192449,0.005354404449462891,1.0993099212646484,0.21959040035303093,1.219590400353031,87,True
10,0.1,23,4.509853337630438,3.6917815193727255,0.005334377288818359,1.4876112937927246,0.2215926955495221,1.221592695549522,88,True
10,0.1,24,4.917627078807057,3.1104968956299714,0.006150245666503906,1.154832363128662,0.5809779735565646,1.5809779735565646,89,True
10,0.1,25,4.955551585257222,3.5224520864934163,0.003433704376220703,1.2283539772033691,0.4068471234169289,1.4068471234169289,90,True
10,0.1,26,5.27103263152545,3.764074572441318,0.0040891170501708984,1.134199857711792,0.4003528702957506,1.4003528702957506,91,True
10,0.1,27,4.722148666271156,3.557157672313846,0.003113269805908203,1.3000178337097168,0.3275061443086135,1.3275061443086136,92,True
10,0.1,28,5.593931104064545,3.717222346003977,0.005256175994873047,1.5247786045074463,0.5048685774952457,1.5048685774952457,93,True
10,0.1,29,4.699645293060501,3.3686679263778805,0.0032804012298583984,1.2155299186706543,0.39510494823802284,1.395104948238023,94,True
